Date,Close
6/25/2019 16:00:00,85.7
6/26/2019 16:00:00,85.59
6/27/2019 16:00:00,85.87
6/28/2019 16:00:00,86.61
7/1/2019 16:00:00,86.94
7/2/2019 16:00:00,87.04
7/3/2019 13:00:00,87.9
7/5/2019 16:00:00,88.64
7/8/2019 16:00:00,88.91
7/9/2019 16:00:00,87.8
7/10/2019 16:00:00,85.85
7/11/2019 16:00:00,86.47
7/12/2019 16:00:00,87.53
7/15/2019 16:00:00,86.8
7/16/2019 16:00:00,88.31
7/17/2019 16:00:00,87.86
7/18/2019 16:00:00,88.5
7/19/2019 16:00:00,88.01
7/22/2019 16:00:00,87.22
7/23/2019 16:00:00,88.54
7/24/2019 16:00:00,89.09
7/25/2019 16:00:00,87.97
7/26/2019 16:00:00,87.06
7/29/2019 16:00:00,87.23
7/30/2019 16:00:00,86.88
7/31/2019 16:00:00,86.4
8/1/2019 16:00:00,82.62
8/2/2019 16:00:00,81.52
8/5/2019 16:00:00,80.79
8/6/2019 16:00:00,82.77
8/7/2019 16:00:00,83.01
8/8/2019 16:00:00,83.8
8/9/2019 16:00:00,82.41
8/12/2019 16:00:00,82.03
8/13/2019 16:00:00,84.24
8/14/2019 16:00:00,81.89
8/15/2019 16:00:00,82.56
8/16/2019 16:00:00,84.21
8/19/2019 16:00:00,86.58
8/20/2019 16:00:00,85.53
8/21/2019 16:00:00,103
8/22/2019 16:00:00,106.32
8/23/2019 16:00:00,103.49
8/26/2019 16:00:00,104.77
8/27/2019 16:00:00,104.7
8/28/2019 16:00:00,106.4
8/29/2019 16:00:00,107.93
8/30/2019 16:00:00,107.04
9/3/2019 16:00:00,106.71
9/4/2019 16:00:00,107.36
9/5/2019 16:00:00,108.54
9/6/2019 16:00:00,109.85
9/9/2019 16:00:00,107.95
9/10/2019 16:00:00,108.83
9/11/2019 16:00:00,108.97
9/12/2019 16:00:00,108.94
9/13/2019 16:00:00,107.99
9/16/2019 16:00:00,106.96
9/17/2019 16:00:00,107.28
9/18/2019 16:00:00,106.97
9/19/2019 16:00:00,107.87
9/20/2019 16:00:00,106.67
9/23/2019 16:00:00,108.78
9/24/2019 16:00:00,107.45
9/25/2019 16:00:00,106.8
9/26/2019 16:00:00,106.29
9/27/2019 16:00:00,106.12
9/30/2019 16:00:00,106.91
10/1/2019 16:00:00,105.94
10/2/2019 16:00:00,105.16
10/3/2019 16:00:00,106.62
10/4/2019 16:00:00,109.1
10/7/2019 16:00:00,107.95
10/8/2019 16:00:00,108.52
10/9/2019 16:00:00,110.36
10/10/2019 16:00:00,110.57
10/11/2019 16:00:00,111.83
10/14/2019 16:00:00,111.15
10/15/2019 16:00:00,111.89
10/16/2019 16:00:00,112.19
10/17/2019 16:00:00,113.23
10/18/2019 16:00:00,112.81
10/21/2019 16:00:00,113.68
10/22/2019 16:00:00,113.19
10/23/2019 16:00:00,111.36
10/24/2019 16:00:00,110.25
10/25/2019 16:00:00,109.02
10/28/2019 16:00:00,109.72
10/29/2019 16:00:00,108.15
10/30/2019 16:00:00,107.93
10/31/2019 16:00:00,106.91
11/1/2019 16:00:00,107.82
11/4/2019 16:00:00,108.77
11/5/2019 16:00:00,110.06
11/6/2019 16:00:00,110.51
11/7/2019 16:00:00,110.59
11/8/2019 16:00:00,110.15
11/11/2019 16:00:00,110.45
11/12/2019 16:00:00,108.35
11/13/2019 16:00:00,108.58
11/14/2019 16:00:00,111.11
11/15/2019 16:00:00,113.21
11/18/2019 16:00:00,111.96
11/19/2019 16:00:00,110.85
11/20/2019 16:00:00,126.43
11/21/2019 16:00:00,127.65
11/22/2019 16:00:00,127.02
11/25/2019 16:00:00,125.19
11/26/2019 16:00:00,126.89
11/27/2019 16:00:00,125.9
11/29/2019 13:00:00,125.01
12/2/2019 16:00:00,123.98
12/3/2019 16:00:00,124.04
12/4/2019 16:00:00,124.52
12/5/2019 16:00:00,124.68
12/6/2019 16:00:00,125.03
12/9/2019 16:00:00,126.45
12/10/2019 16:00:00,125.77
12/11/2019 16:00:00,125.8
12/12/2019 16:00:00,127.52
12/13/2019 16:00:00,127.22
12/16/2019 16:00:00,125.96
12/17/2019 16:00:00,128.38
12/18/2019 16:00:00,128.08
12/19/2019 16:00:00,128.7
12/20/2019 16:00:00,129.15
12/23/2019 16:00:00,128.34
12/24/2019 13:00:00,128.55
12/26/2019 16:00:00,128.89
12/27/2019 16:00:00,129.21
12/30/2019 16:00:00,128.89
12/31/2019 16:00:00,128.21
1/2/2020 16:00:00,126.07
1/3/2020 16:00:00,124.76
1/6/2020 16:00:00,123.58
1/7/2020 16:00:00,123.8
1/8/2020 16:00:00,123.4
1/9/2020 16:00:00,123.5
1/10/2020 16:00:00,124.73
1/13/2020 16:00:00,123.87
1/14/2020 16:00:00,125.26
1/15/2020 16:00:00,117
1/16/2020 16:00:00,116.32
1/17/2020 16:00:00,116.92
1/21/2020 16:00:00,114.04
1/22/2020 16:00:00,113.9
1/23/2020 16:00:00,115.53
1/24/2020 16:00:00,114.32
1/27/2020 16:00:00,115.78
1/28/2020 16:00:00,115.44
1/29/2020 16:00:00,114.27
1/30/2020 16:00:00,114.67
1/31/2020 16:00:00,110.74
2/3/2020 16:00:00,112.51
2/4/2020 16:00:00,113.25
2/5/2020 16:00:00,115.53
2/6/2020 16:00:00,115.14
2/7/2020 16:00:00,115.61
2/10/2020 16:00:00,116.98
2/11/2020 16:00:00,116.69
2/12/2020 16:00:00,118.11
2/13/2020 16:00:00,118.28
2/14/2020 16:00:00,116.63
2/18/2020 16:00:00,117.83
2/19/2020 16:00:00,117.39
2/20/2020 16:00:00,118.26
2/21/2020 16:00:00,117.01
2/24/2020 16:00:00,113.78
2/25/2020 16:00:00,111.72
2/26/2020 16:00:00,110.66
2/27/2020 16:00:00,105.62
2/28/2020 16:00:00,103
3/2/2020 16:00:00,109.06
3/3/2020 16:00:00,105.84
3/4/2020 16:00:00,107.82
3/5/2020 16:00:00,105.97
3/6/2020 16:00:00,105.95
3/9/2020 16:00:00,104.03
3/10/2020 16:00:00,108.33
3/11/2020 16:00:00,105.58
3/12/2020 16:00:00,92.62
3/13/2020 16:00:00,101.02
3/16/2020 16:00:00,93.79
3/17/2020 16:00:00,103.63
3/18/2020 16:00:00,102.82
3/19/2020 16:00:00,100.5
3/20/2020 16:00:00,97.4
3/23/2020 16:00:00,96.69
3/24/2020 16:00:00,100.56
3/25/2020 16:00:00,91.04
3/26/2020 16:00:00,96.07
3/27/2020 16:00:00,94.74
3/30/2020 16:00:00,96.01
3/31/2020 16:00:00,92.97
4/1/2020 16:00:00,95.27
4/2/2020 16:00:00,94.36
4/3/2020 16:00:00,92.57
4/6/2020 16:00:00,97.51
4/7/2020 16:00:00,98.26
4/8/2020 16:00:00,104.63
4/9/2020 16:00:00,104.2
4/13/2020 16:00:00,104.68
4/14/2020 16:00:00,108.38
4/15/2020 16:00:00,106.24
4/16/2020 16:00:00,109.3
4/17/2020 16:00:00,113.42
4/20/2020 16:00:00,108.98
4/21/2020 16:00:00,106.9
4/22/2020 16:00:00,106.84
4/23/2020 16:00:00,103.86
4/24/2020 16:00:00,107.82
4/27/2020 16:00:00,109.88
4/28/2020 16:00:00,112
4/29/2020 16:00:00,112.1
4/30/2020 16:00:00,109.74
5/1/2020 16:00:00,108.23
5/4/2020 16:00:00,111.71
5/5/2020 16:00:00,111.76
5/6/2020 16:00:00,113.58
5/7/2020 16:00:00,113.36
5/8/2020 16:00:00,115.83
5/11/2020 16:00:00,120.18
5/12/2020 16:00:00,119.39
5/13/2020 16:00:00,119.14
5/14/2020 16:00:00,119.94
5/15/2020 16:00:00,120.94
5/18/2020 16:00:00,125.2
5/19/2020 16:00:00,123.17
5/20/2020 16:00:00,119.63
5/21/2020 16:00:00,118.68
5/22/2020 16:00:00,117.49
5/26/2020 16:00:00,115.12
5/27/2020 16:00:00,117.41
5/28/2020 16:00:00,118.43
5/29/2020 16:00:00,122.33
6/1/2020 16:00:00,119.49
6/2/2020 16:00:00,118.85
6/3/2020 16:00:00,121.73
6/4/2020 16:00:00,119.96
6/5/2020 16:00:00,121.53
6/8/2020 16:00:00,122.37
6/9/2020 16:00:00,120.72
6/10/2020 16:00:00,120
6/11/2020 16:00:00,118.01
6/12/2020 16:00:00,116.9
6/15/2020 16:00:00,118.15
6/16/2020 16:00:00,119.21
6/17/2020 16:00:00,118.27
6/18/2020 16:00:00,117.3
6/19/2020 16:00:00,120.56
6/22/2020 16:00:00,122.43
6/23/2020 16:00:00,121.5
6/24/2020 16:00:00,119.72
6/25/2020 16:00:00,119.81
6/26/2020 16:00:00,117.02
6/29/2020 16:00:00,118.57
6/30/2020 16:00:00,119.93
7/1/2020 16:00:00,118.96
7/2/2020 16:00:00,119.12
7/6/2020 16:00:00,119.24
7/7/2020 16:00:00,118.06
7/8/2020 16:00:00,117.7
7/9/2020 16:00:00,117.9
7/10/2020 16:00:00,118.86
7/13/2020 16:00:00,118.73
7/14/2020 16:00:00,120.08
7/15/2020 16:00:00,121.67
7/16/2020 16:00:00,121.95
7/17/2020 16:00:00,121.67
7/20/2020 16:00:00,119.82
7/21/2020 16:00:00,120.2
7/22/2020 16:00:00,123.14
7/23/2020 16:00:00,122.35
7/24/2020 16:00:00,123.71
7/27/2020 16:00:00,122.69
7/28/2020 16:00:00,123.29
7/29/2020 16:00:00,123.68
7/30/2020 16:00:00,124.58
7/31/2020 16:00:00,125.88
8/3/2020 16:00:00,127.84
8/4/2020 16:00:00,130.45
8/5/2020 16:00:00,129.37
8/6/2020 16:00:00,129.01
8/7/2020 16:00:00,131.75
8/10/2020 16:00:00,132.94
8/11/2020 16:00:00,131.72
8/12/2020 16:00:00,134.6
8/13/2020 16:00:00,134.81
8/14/2020 16:00:00,136.53
8/17/2020 16:00:00,138.24
8/18/2020 16:00:00,136.9
8/19/2020 16:00:00,154.22
8/20/2020 16:00:00,152.24
8/21/2020 16:00:00,153.63
8/24/2020 16:00:00,153.24
8/25/2020 16:00:00,152.85
8/26/2020 16:00:00,152.71
8/27/2020 16:00:00,150.31
8/28/2020 16:00:00,150.85
8/31/2020 16:00:00,151.21
9/1/2020 16:00:00,150.55
9/2/2020 16:00:00,149.84
9/3/2020 16:00:00,146.03
9/4/2020 16:00:00,147.23
9/8/2020 16:00:00,144
9/9/2020 16:00:00,147.55
9/10/2020 16:00:00,146.04
9/11/2020 16:00:00,147.65
9/14/2020 16:00:00,148.44
9/15/2020 16:00:00,149.07
9/16/2020 16:00:00,147.99
9/17/2020 16:00:00,147.61
9/18/2020 16:00:00,148.82
9/21/2020 16:00:00,149.86
9/22/2020 16:00:00,154.08
9/23/2020 16:00:00,151.01
9/24/2020 16:00:00,152
9/25/2020 16:00:00,154.35
9/28/2020 16:00:00,156.46
9/29/2020 16:00:00,156.94
9/30/2020 16:00:00,157.42
10/1/2020 16:00:00,158.6
10/2/2020 16:00:00,159.1
10/5/2020 16:00:00,161.49
10/6/2020 16:00:00,158.41
10/7/2020 16:00:00,160.68
10/8/2020 16:00:00,161.86
10/9/2020 16:00:00,163.71
10/12/2020 16:00:00,164.57
10/13/2020 16:00:00,165.64
10/14/2020 16:00:00,163.97
10/15/2020 16:00:00,165.46
10/16/2020 16:00:00,164.92
10/19/2020 16:00:00,164.05
10/20/2020 16:00:00,164.87
10/21/2020 16:00:00,163.29
10/22/2020 16:00:00,159.6
10/23/2020 16:00:00,160.23
10/26/2020 16:00:00,157.97
10/27/2020 16:00:00,157.03
10/28/2020 16:00:00,155.21
10/29/2020 16:00:00,154.25
10/30/2020 16:00:00,152.22
11/2/2020 16:00:00,154.39
11/3/2020 16:00:00,156.73
11/4/2020 16:00:00,156.62
11/5/2020 16:00:00,158.63
11/6/2020 16:00:00,161.5
11/9/2020 16:00:00,154.91
11/10/2020 16:00:00,158.07
11/11/2020 16:00:00,159.69
11/12/2020 16:00:00,159.53
11/13/2020 16:00:00,162.88
11/16/2020 16:00:00,165.18
11/17/2020 16:00:00,163.04
11/18/2020 16:00:00,166.85
11/19/2020 16:00:00,171.37
11/20/2020 16:00:00,172.31
11/23/2020 16:00:00,177.56
11/24/2020 16:00:00,177.86
11/25/2020 16:00:00,179.82
11/27/2020 13:00:00,179.77
11/30/2020 16:00:00,179.53
12/1/2020 16:00:00,179.05
12/2/2020 16:00:00,176.41
12/3/2020 16:00:00,174.92
12/4/2020 16:00:00,175.03
12/7/2020 16:00:00,172.91
12/8/2020 16:00:00,172.72
12/9/2020 16:00:00,174.07
12/10/2020 16:00:00,172.4
12/11/2020 16:00:00,171.71
12/14/2020 16:00:00,170.99
12/15/2020 16:00:00,171.41
12/16/2020 16:00:00,171.69
12/17/2020 16:00:00,171.24
12/18/2020 16:00:00,170.42
12/21/2020 16:00:00,171.76
12/22/2020 16:00:00,172.35
12/23/2020 16:00:00,174.91
12/24/2020 13:00:00,175.19
12/28/2020 16:00:00,176.39
12/29/2020 16:00:00,175.04
12/30/2020 16:00:00,173.88
